Date,sp500,ret_1d,ret_5d,ret_10d,vol_10d
2000-11-13,85.79629516601562,-0.007777029,-0.057161278,-0.035356725,0.1976062150348871
2000-11-14,88.05095672607422,0.0262792414951698,-0.03217411,-0.026778524,0.2272109781386829
2000-11-15,88.32785797,0.003144784,-0.007114248,-0.020398968,0.2289514513489361
2000-11-16,86.94341278076172,-0.015673936,-0.018968443,-0.037336976,0.2376466927144118
2000-11-17,86.47861481,-0.005345983,0.000113909,-0.043006969,0.2365384852499808
2000-11-20,85.24250793457031,-0.014293787,-0.006454675,-0.063246996,0.2321966777102943
2000-11-21,85.6776123,0.005104312,-0.026954215,-0.058261097,0.2376472338962215
2000-11-22,83.63059997558594,-0.023892033,-0.053179802,-0.059915715,0.2410764053091263
2000-11-24,85.34143066,0.0204569940784353,-0.018425572,-0.037044511,0.2756992321730551
2000-11-27,86.09296417236328,0.008806198,-0.004459491,-0.004346091,0.2554999768956293
2000-11-28,84.60960388183594,-0.01722975,-0.007424747,-0.013831498,0.2673570975880001
2000-11-29,84.45139313,-0.001869891,-0.014312014,-0.04088046,0.2191556111703071
2000-11-30,83.71958923339844,-0.008665386,0.001064075,-0.052172314,0.2162551402587324
2000-12-01,83.68006134033203,-0.000472146,-0.019467324,-0.0375342,0.2091046543306039
2000-12-04,84.39208984,0.008508939,-0.019756252,-0.024127641,0.2175228511436031
2000-12-05,87.16093444824219,0.032809291,0.030154149,0.022505515,0.267833375611156
2000-12-06,85.76661682128906,-0.015997048,0.0155737359105836,0.00103883,0.282325043
2000-12-07,84.58982849121094,-0.01372082,0.0103946909651742,0.0114698270239006,0.261851109268316
2000-12-08,84.78760528564453,0.002338068,0.0132354580956632,-0.006489525,0.2395063817575446
2000-12-11,87.73447418,0.034755893,0.039605422,0.0190667149812524,0.2965262791620365
2000-12-12,87.35871887207031,-0.00428287,0.002269187,0.032491761,0.2796009676121582
2000-12-13,86.16218566894531,-0.013696781,0.004612154,0.0202577184123207,0.2918087849998813
2000-12-14,85.06448364257812,-0.012739951,0.005611256,0.016064273863436,0.2967158697996921
2000-12-15,83.14321136,-0.022586069,-0.019394272,-0.006415506,0.3211166942108903
2000-12-18,84.2541275,0.0133614773769292,-0.039669089,-0.001634778,0.3258018819237886
2000-12-19,82.53809356689453,-0.020367357,-0.05518196,-0.053037991,0.2824457564564334
2000-12-20,80.14756012,-0.02896279,-0.069805861,-0.065515662,0.3029580901918042
2000-12-21,80.70304107666016,0.006930728,-0.051272192,-0.045948638,0.307057816841207
2000-12-22,83.12336730957031,0.029990520810871,-0.000238673,-0.019628317,0.3523940283468768
2000-12-26,84.01609039,0.0107397367598378,-0.002825228,-0.042382243,0.2993430812769058
2000-12-27,84.63108063,0.00731991,0.0253578313975786,-0.031223423,0.3048275744299722
2000-12-28,84.8890152,0.003047752,0.059159069,-0.014776441,0.2999268191071867
2000-12-29,83.2820816,-0.018929818,0.031957167,-0.02095354,0.3080224966105392
2001-01-02,81.77432250976562,-0.018104244,-0.016229429,-0.016464229,0.3003392281051156
2001-01-03,85.70235443115234,0.048035029,0.020070727,0.017188795,0.386461201864298
2001-01-04,84.77983093261719,-0.010764273,0.001757632,0.0271600332506565,0.373716191
2001-01-05,82.01237487792969,-0.032642859,-0.033887074,0.0232672679681995,0.3828546919675763
2001-01-08,82.64723205566406,0.007740992,-0.007622883,0.024090678,0.3831350656934852
2001-01-09,82.42898559570312,-0.002640699,0.008005729,-0.008353628,0.3516424417099345
2001-01-10,83.87719727,0.0175692040785877,-0.021296465,-0.001653173,0.3594054124901449
2001-01-11,83.95654297,0.000945975,-0.009710894,-0.00797033,0.3572195452325548
2001-01-12,83.79785156,-0.001890161,0.0217708204064066,-0.012854003,0.35667727
2001-01-16,84.33348846435547,0.006392012,0.02040306,0.0126246467439523,0.3435817993916115
2001-01-17,84.72034454345703,0.004587218,0.0277979758114765,0.036026248,0.3258190835768415
2001-01-18,85.56349182128906,0.009952123,0.020104326451489,-0.001620289,0.2196040770467991
2001-01-19,85.07742309570312,-0.005680796,0.0133507179704901,0.003510176,0.2140892577687679
2001-01-22,85.64284515,0.006645971,0.022017194,0.0442673472300081,0.1093613920650367
2001-01-23,86.31734466552734,0.007875725,0.023523943,0.0444069634103585,0.1094799741584509
2001-01-24,86.57527160644531,0.002988124,0.0218947063185843,0.050301311,0.1028233357530547
2001-01-25,86.35701751708984,-0.002520975,0.009274115,0.029564892,0.080830775
2001-01-26,86.25778961,-0.001149043,0.0138740275993725,0.0274099737994568,0.082927264
2001-01-29,86.71809387207031,0.005336379,0.012555033,0.034848654,0.079544144
2001-01-30,87.47990417480469,0.008784906,0.0134684345745592,0.037309209,0.082866048
2001-01-31,86.98471832,-0.005660567,0.004729373,0.0267276271301679,0.094835167
2001-02-01,87.56237030029297,0.006640844,0.0139577861517112,0.023361348,0.088979233
2001-02-02,85.57534027,-0.022692739,-0.007911742,0.005852518,0.1511231932339057
2001-02-05,86.20383453,0.007344338,-0.005930243,0.006550336,0.1519407354969885
2001-02-06,85.94989776611328,-0.002945771,-0.017489804,-0.00425693,0.1472592907891782
2001-02-07,85.50554656982422,-0.005169886,-0.017004961,-0.012356011,0.1477169973380014
2001-02-08,84.50887298583984,-0.011656245,-0.034872255,-0.021401208,0.1568357275348195
2001-02-09,83.69627380371094,-0.009615549,-0.021958037,-0.029696052,0.1610745102827557
2001-02-12,84.65484619140625,0.0114529876197764,-0.017968903,-0.023792586,0.1724260329612388
2001-02-13,83.96291351,-0.008173574,-0.023117936,-0.040203412,0.1624862653741679
2001-02-14,83.8359375,-0.001512287,-0.019526325,-0.036199241,0.162667573116718
2001-02-15,84.64852905273438,0.00969264,0.001652561,-0.033277323,0.1686748584178027
2001-02-16,82.78211212158203,-0.022049018,-0.01092237,-0.032640573,0.1666240329599179
2001-02-20,81.50611877441406,-0.015413878,-0.037194887,-0.054495438,0.1652169322575992
2001-02-21,79.74759674072266,-0.021575338,-0.050204508,-0.07216182,0.1825845124634604
2001-02-22,79.86824798583984,0.001512914,-0.047326834,-0.06592904,0.18787729
2001-02-23,79.32864379882812,-0.006756179,-0.062846754,-0.061298051,0.1858821926040887
2001-02-26,81.01732635498047,0.021287173,-0.021318443,-0.032007966,0.2297444839960995
2001-02-27,80.26818848,-0.009246638,-0.015188189,-0.051818152,0.2159828747697294
2001-02-28,78.68744659423828,-0.019693255,-0.013293819,-0.062830918,0.2278066514829726
2001-03-01,79.10007477,0.005243888,-0.009618005,-0.05648965,0.2342777849813474
2001-03-02,78.47159576416016,-0.007945365,-0.010803765,-0.072971537,0.217996016782778
2001-03-05,79.18898010253906,0.009141962,-0.022567349,-0.043404691,0.21578332071207
2001-03-06,80.03966522216797,0.010742468,-0.002846997,-0.017991944,0.2181494012768326
2001-03-07,80.61103057861328,0.007138528,0.024445881,0.0108270828611656,0.1909280076130019
2001-03-08,80.69988250732422,0.00110223,0.02022511,0.0104125799983971,0.1909168316475167
2001-03-09,78.31289672851562,-0.029578553,-0.002022376,-0.012804291,0.2441668157576429
2001-03-12,74.96097564697266,-0.042801649,-0.053391324,-0.074753772,0.2872046687795992
2001-03-13,76.19257354736328,0.0164298541976135,-0.048064815,-0.050774971,0.3109949548925174
2001-03-14,74.68799591064453,-0.019747038,-0.073476727,-0.050827049,0.311066107
2001-03-15,74.70703887939453,0.000254967,-0.074260872,-0.055537696,0.3074406522481283
2001-03-16,73.20866394042969,-0.020056677,-0.065177423,-0.067067985,0.3160014343785002
2001-03-19,74.69812774658203,0.0203454581190598,-0.003506463,-0.056710572,0.3361288552637808
2001-03-20,72.69303894042969,-0.026842558,-0.045930127,-0.091787319,0.3378581413996024
2001-03-21,71.45815277,-0.016987681,-0.043244475,-0.113543739,0.3263506688793616
2001-03-22,70.73249816894531,-0.010154959,-0.05320169,-0.123511758,0.3187037389018431
2001-03-23,72.87129974365234,0.030237891069512,-0.004608255,-0.069485324,0.3686676790331692
2001-03-26,73.80061340332031,0.0127528075241847,-0.012015219,-0.015479551,0.3195294149340137
2001-03-27,75.30921936035156,0.0204416452311408,0.035989422,-0.011593705,0.3263511519101982
2001-03-28,73.22771453857422,-0.027639442,0.0247636091748564,-0.019551755,0.3411323450006061
2001-03-29,73.50782775878906,0.003825235,0.03923698,-0.016052184,0.3421934096651198
2001-03-30,74.27804565429688,0.0104780391285024,0.019304526138455,0.0146073108879209,0.3297021934807708
2001-04-02,72.69303894042969,-0.021338832,-0.015007659,-0.026842558,0.3299078621411305
2001-04-03,70.26781463623047,-0.033362538,-0.06694273,-0.033362538,0.3446593422756397
2001-04-04,70.56061553955078,0.004166928,-0.036421989,-0.01256032,0.3372001504809493
2001-04-05,73.23412322998047,0.037889518,-0.003723475,0.035367407,0.3839279414423149
2001-04-06,72.12014770507812,-0.015211154,-0.029051625,-0.010307927,0.3633541090622834
2001-04-09,72.92221069335938,0.011121206,0.003152596,-0.011902377,0.3617388535813786
2001-04-10,74.25259399414062,0.01824387,0.056708457,-0.014030492,0.3582489930901011
2001-04-11,74.30348969,0.00068544,0.053044806,0.014690819633838,0.3264885783337056
2001-04-12,75.6529541,0.018161521,0.033028741,0.0291822845018971,0.3369282674888092
2001-04-16,74.85728454589844,-0.010517363,0.037952458,0.007798252,0.3404919960332038
2001-04-17,75.91393280029297,0.0141155033982918,0.04102621243223,0.044308147,0.3213892072458017
2001-04-18,78.93115997314453,0.039745368,0.063008788,0.1232903767075059,0.2878338872947842
2001-04-19,79.98142242,0.0133060562080833,0.076415425,0.1335136720779464,0.2846508203133998
2001-04-20,79.24940490722656,-0.009152344,0.0475388019988738,0.08213769,0.265662342
2001-04-23,77.81082916259766,-0.018152512,0.0394556740151088,0.078905571,0.273177513075762
